ANNO;TRIMESTRE;MES_DEL_TRIMESTRE;ID_EMPRESA;EMPRESA;ID_SERVICIO;SERVICIO;ID_TIPOLOGIA;TIPOLOGIA;ID_MEDIO_ATENCION;MEDIO_ATENCION;NUMERO_QUEJAS
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B4;Valor subsidiado o financiado;1;Oficina;4
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B4;Valor subsidiado o financiado;2;Línea Telefónica;14
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B4;Valor subsidiado o financiado;3;Página Web;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B4;Valor subsidiado o financiado;4;Red social;2
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B5;Falta de información;1;Oficina;15
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B5;Falta de información;2;Línea Telefónica;17
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B5;Falta de información;3;Página Web;2
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;B5;Falta de información;4;Red social;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;256
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;1196
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;311
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D1;No disponibilidad del servicio;4;Red social;22
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D3;No compensación informada;1;Oficina;46
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D3;No compensación informada;2;Línea Telefónica;35
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D3;No compensación informada;3;Página Web;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D3;No compensación informada;4;Red social;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D4;Intermitencia;1;Oficina;25
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;114
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D4;Intermitencia;3;Página Web;15
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D4;Intermitencia;4;Red social;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D5;No traslado a nuevo domicilio;1;Oficina;46
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D5;No traslado a nuevo domicilio;2;Línea Telefónica;79
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D5;No traslado a nuevo domicilio;3;Página Web;39
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;D5;No traslado a nuevo domicilio;4;Red social;2
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;1598
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;1653
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;546
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;4;Red social;81
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E2;Incremento tarifario;1;Oficina;7
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E2;Incremento tarifario;2;Línea Telefónica;10
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E2;Incremento tarifario;3;Página Web;2
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E2;Incremento tarifario;4;Red social;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E3;Reporte a centrales de riesgo;1;Oficina;7
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E3;Reporte a centrales de riesgo;2;Línea Telefónica;6
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E3;Reporte a centrales de riesgo;3;Página Web;18
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E4;Cobro en proceso de reclamación;1;Oficina;93
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E4;Cobro en proceso de reclamación;2;Línea Telefónica;29
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E4;Cobro en proceso de reclamación;3;Página Web;3
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E5;Vigencia de saldos;1;Oficina;46
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E5;Vigencia de saldos;2;Línea Telefónica;62
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E5;Vigencia de saldos;3;Página Web;6
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E5;Vigencia de saldos;4;Red social;3
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E7;Fraude en facturación;1;Oficina;144
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E7;Fraude en facturación;2;Línea Telefónica;50
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E7;Fraude en facturación;3;Página Web;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E7;Fraude en facturación;4;Red social;6
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;11
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;12
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E8;Cobro por reconexión;3;Página Web;1
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;E8;Cobro por reconexión;4;Red social;2
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;G1;Medios de atención al usuario;1;Oficina;42
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;531
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;70
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;G1;Medios de atención al usuario;4;Red social;8
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;I1;Otros;1;Oficina;21
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;I1;Otros;2;Línea Telefónica;132
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;I1;Otros;3;Página Web;37
2019;3;1;900092385;UNE EPM TELECOMUNICACIONES S.A.;1;Telefonía fija;I1;Otros;4;Red social;2
2019;3;1;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;1;Oficina;45
2019;3;1;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;15
2019;3;1;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;7
2019;3;1;900292948;UNIMOS EMPRESA MINICIPAL DE TELECOMUNICACIONES DE IPIALES S.A. E.S.P.;1;Telefonía fija;I1;Otros;1;Oficina;106
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C4;Facturación;2;Línea Telefónica;3
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C4;Facturación;4;Red social;1
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C5;Calidad del servicio;1;Oficina;18
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C5;Calidad del servicio;2;Línea Telefónica;28
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C5;Calidad del servicio;4;Red social;1
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;C5;Calidad del servicio;5;Otros;8
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;20
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;22
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;4;Red social;2
2019;3;1;900760531;HIZ TELECOMUNICACIONES S.A.S;1;Telefonía fija;D4;Intermitencia;1;Oficina;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;3
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;16
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A1;Modificación condiciones acordadas;5;Otros;3
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A2;Publicidad engañosa;2;Línea Telefónica;5
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A2;Publicidad engañosa;3;Página Web;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A3;Servicios no solicitados;3;Página Web;3
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A3;Servicios no solicitados;5;Otros;3
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A4;Fraudes en contratación;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;A4;Fraudes en contratación;3;Página Web;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;B5;Falta de información;2;Línea Telefónica;4
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;B5;Falta de información;3;Página Web;12
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;B6;Portabilidad numérica;2;Línea Telefónica;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;B6;Portabilidad numérica;3;Página Web;11
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;B6;Portabilidad numérica;5;Otros;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;C2;Falta de información;5;Otros;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;46
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;49
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D1;No disponibilidad del servicio;5;Otros;15
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D2;Caída de llamadas;2;Línea Telefónica;5
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D3;No compensación informada;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D4;Intermitencia;3;Página Web;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;D6;Intento de llamada no exitosa;2;Línea Telefónica;5
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;E5;Vigencia de saldos;2;Línea Telefónica;6
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;E5;Vigencia de saldos;3;Página Web;49
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;E5;Vigencia de saldos;5;Otros;108
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;F1;Mensajes comerciales/ publicitarios;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;F1;Mensajes comerciales/ publicitarios;3;Página Web;2
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;F1;Mensajes comerciales/ publicitarios;5;Otros;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;F3;Recepción mensajes por suscripción – Contenidos y Aplicaciones;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;F3;Recepción mensajes por suscripción – Contenidos y Aplicaciones;3;Página Web;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;4
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;G1;Medios de atención al usuario;5;Otros;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;H1;Hurto;2;Línea Telefónica;1
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;H1;Hurto;5;Otros;12
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;H2;Registro;2;Línea Telefónica;11
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;H2;Registro;3;Página Web;15
2019;3;1;901162121;LOGISTICA FLASH COLOMBIA S.A.S;1;Telefonía fija;H2;Registro;5;Otros;228
2019;3;1;901185070;MIRAVISION S.A.S;1;Telefonía fija;C5;Calidad del servicio;2;Línea Telefónica;15
2019;3;1;901185070;MIRAVISION S.A.S;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;10
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C4;Facturación;1;Oficina;8
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C4;Facturación;2;Línea Telefónica;3
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C4;Facturación;4;Red social;4
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C5;Calidad del servicio;1;Oficina;2
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C5;Calidad del servicio;2;Línea Telefónica;1
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;C5;Calidad del servicio;4;Red social;1
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;D4;Intermitencia;1;Oficina;3
2019;3;1;901221916;REGIONAL DE SERVICIOS DE TELECOMUNICACIONES ZOMAC S.A.S;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;2
2019;3;2;800135729;ERT SA ESP;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;3
2019;3;2;800135729;ERT SA ESP;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;1
2019;3;2;800135729;ERT SA ESP;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;4
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;1900
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;1925
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;66
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A1;Modificación condiciones acordadas;5;Otros;25
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A3;Servicios no solicitados;1;Oficina;2267
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A3;Servicios no solicitados;2;Línea Telefónica;979
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A3;Servicios no solicitados;3;Página Web;25
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A3;Servicios no solicitados;5;Otros;6
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A4;Fraudes en contratación;1;Oficina;71
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A4;Fraudes en contratación;2;Línea Telefónica;146
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;A4;Fraudes en contratación;3;Página Web;3
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B1;Imposibilidad terminación contrato;1;Oficina;277
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B1;Imposibilidad terminación contrato;2;Línea Telefónica;610
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B1;Imposibilidad terminación contrato;3;Página Web;4
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B5;Falta de información;1;Oficina;50
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B5;Falta de información;2;Línea Telefónica;36
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;B5;Falta de información;3;Página Web;6
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;242
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;6084
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;84
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D1;No disponibilidad del servicio;5;Otros;15
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D3;No compensación informada;1;Oficina;5
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D3;No compensación informada;2;Línea Telefónica;2
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D4;Intermitencia;1;Oficina;1
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;38
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;D4;Intermitencia;3;Página Web;4
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;1313
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;4138
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;3;Página Web;137
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;5;Otros;11
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E4;Cobro en proceso de reclamación;1;Oficina;10
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E4;Cobro en proceso de reclamación;2;Línea Telefónica;9
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E6;Transferencia de saldos;2;Línea Telefónica;5
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E7;Fraude en facturación;2;Línea Telefónica;11
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E7;Fraude en facturación;3;Página Web;3
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E8;Cobro por reconexión;1;Oficina;61
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E8;Cobro por reconexión;2;Línea Telefónica;380
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E8;Cobro por reconexión;3;Página Web;12
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;E8;Cobro por reconexión;5;Otros;1
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;G1;Medios de atención al usuario;1;Oficina;3
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;G1;Medios de atención al usuario;2;Línea Telefónica;7
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;2
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;I1;Otros;1;Oficina;33
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;I1;Otros;2;Línea Telefónica;158
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;I1;Otros;3;Página Web;27
2019;3;2;800153993;COMUNICACION CELULAR S A COMCEL S A;1;Telefonía fija;I1;Otros;5;Otros;2
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;2
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;15
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;A1;Modificación condiciones acordadas;5;Otros;18
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;B5;Falta de información;3;Página Web;132
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;B5;Falta de información;5;Otros;2
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;20
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;179
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;3;Página Web;123
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D1;No disponibilidad del servicio;5;Otros;158
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D2;Caída de llamadas;2;Línea Telefónica;1
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D2;Caída de llamadas;5;Otros;1
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;36
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;D4;Intermitencia;3;Página Web;17
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;1;Oficina;25
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;2;Línea Telefónica;20
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;E1;Error factura/ Cobro o descuento injustificado;5;Otros;7
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;G1;Medios de atención al usuario;3;Página Web;12
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;H1;Hurto;2;Línea Telefónica;3
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;H4;Reposición;2;Línea Telefónica;3
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;1;Oficina;1
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;2;Línea Telefónica;11
2019;3;2;800229393;METROTEL S.A;1;Telefonía fija;I1;Otros;5;Otros;1
2019;3;2;819002701;EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP;1;Telefonía fija;D1;No disponibilidad del servicio;2;Línea Telefónica;6
2019;3;2;819002701;EMPRESA DE TELECOMUNICACIONES DE LA COSTA - COSTATEL S.A ESP;1;Telefonía fija;D4;Intermitencia;2;Línea Telefónica;1
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;C3;No controles de consumo;1;Oficina;1
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;C4;Facturación;1;Oficina;1
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;D1;No disponibilidad del servicio;1;Oficina;8
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;D4;Intermitencia;1;Oficina;1
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;F5;Baja del servicio/ Imposibilidad cancelación;1;Oficina;5
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;G1;Medios de atención al usuario;1;Oficina;3
2019;3;2;819003851;DIALNET DE COLOMBIA S.A   ESP.;1;Telefonía fija;H1;Hurto;1;Oficina;1
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;1;Oficina;9
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;2;Línea Telefónica;1
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A1;Modificación condiciones acordadas;3;Página Web;49
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;1;Oficina;106
2019;3;2;830122566;COLOMBIA TELECOMUNICACIONES S.A. E.S.P.;1;Telefonía fija;A2;Publicidad engañosa;2;Línea Telefónica;93
